,PlayerID,Player,Nation,Season,Squad,Gls,G-xG,SCA,Ast,xA,TklW,Int,PressuresSucc,Clr,AerialDuelsWon
1730,31551888364,Charalambos Lykogiannis,GRE,2019-2020,Cagliari,0.0,31.313131313131322,9.942857142857143,8.333333333333334,14.285714285714285,23.27586206896552,29.44606413994169,27.427597955706982,3.96,13.79857256145916
1731,31551888364,Charalambos Lykogiannis,GRE,2020-2021,Cagliari,10.0,42.42424242424243,11.885714285714286,8.333333333333334,9.523809523809524,16.09195402298851,31.486880466472307,21.20954003407155,3.72,17.684377478191912
1732,31647794888,Lucas Olaza,URU,2018-2019,Celta Vigo,0.0,34.343434343434346,14.857142857142858,23.80952380952381,7.936507936507938,48.85057471264368,11.661807580174926,35.77512776831346,2.1,2.379064234734338
1733,31647794888,Lucas Olaza,URU,2019-2020,Celta Vigo,2.0,35.35353535353536,19.314285714285713,10.714285714285714,15.873015873015875,29.597701149425287,13.411078717201166,28.109028960817717,2.32,8.406026962727994
1734,31647794888,Lucas Olaza,URU,2020-2021,Celta Vigo,0.0,32.323232323232325,18.514285714285716,13.095238095238097,19.047619047619047,35.3448275862069,27.69679300291545,29.471890971039183,2.35,10.62648691514671
1735,31685407052,Aridane Hernández,EQG,2019-2020,Osasuna,6.666666666666667,39.3939393939394,3.885714285714286,0.0,1.5873015873015872,23.850574712643677,22.15743440233236,22.657580919931856,8.21,27.359238699444887
1736,31685407052,Aridane Hernández,EQG,2020-2021,Osasuna,0.0,34.343434343434346,4.114285714285714,0.0,3.1746031746031744,26.724137931034488,57.14285714285714,17.035775127768314,7.69,28.231562252180808
1737,31711487774,Gautier Larsonneur,FRA,2019-2020,Brest,0.0,34.343434343434346,0.9142857142857144,0.0,0.0,0.0,0.0,0.9369676320272573,0.08,0.0
1738,31711487774,Gautier Larsonneur,FRA,2020-2021,Brest,0.0,34.343434343434346,0.6857142857142857,0.0,0.0,0.0,0.8746355685131194,0.2555366269165247,0.14,0.0
1739,31862715966,Prince Oniangué,CGO,2017-2018,Angers,6.0,22.222222222222225,19.54285714285714,0.0,4.761904761904762,17.241379310344826,32.36151603498542,30.57921635434412,0.51,8.80253766851705
1740,31862715966,Prince Oniangué,CGO,2018-2019,Caen,5.333333333333334,33.333333333333336,8.8,0.0,3.1746031746031744,38.793103448275865,18.075801749271136,37.3083475298126,1.85,10.943695479777954
1741,31876735456,Vedad Ibišević,BIH,2017-2018,Hertha BSC,24.666666666666668,23.23232323232324,22.057142857142857,29.761904761904763,19.047619047619047,10.632183908045976,7.2886297376093285,41.82282793867121,1.18,15.78112609040444
1742,31876735456,Vedad Ibišević,BIH,2018-2019,Hertha BSC,33.33333333333333,29.292929292929298,22.742857142857144,11.904761904761905,11.111111111111112,14.367816091954023,2.9154518950437316,41.14139693356048,1.04,18.556701030927837
1743,31876735456,Vedad Ibišević,BIH,2019-2020,Hertha BSC,33.33333333333333,44.44444444444445,23.657142857142855,16.666666666666668,23.809523809523807,2.0114942528735638,2.0408163265306123,37.73424190800681,1.21,16.41554321966693
1744,31889029781,Hwang Ui-jo,KOR,2019-2020,Bordeaux,22.0,48.48484848484849,14.514285714285716,13.095238095238097,7.936507936507938,11.206896551724139,6.41399416909621,27.2572402044293,0.17,5.709754163362411
1745,31889029781,Hwang Ui-jo,KOR,2020-2021,Bordeaux,28.666666666666668,33.333333333333336,18.514285714285716,13.095238095238097,12.698412698412698,3.1609195402298855,11.661807580174926,29.727427597955707,0.5,10.864393338620145
1746,31974677085,Mateo Musacchio,ARG,2017-2018,Milan,0.0,31.313131313131322,13.599999999999998,8.333333333333334,6.349206349206349,32.18390804597702,37.02623906705539,25.46848381601363,2.99,10.07137192704203
1747,31974677085,Mateo Musacchio,ARG,2018-2019,Milan,2.0,30.303030303030308,7.542857142857143,0.0,1.5873015873015872,17.81609195402299,16.034985422740526,22.657580919931856,4.1,8.72323552735924
1748,31974677085,Mateo Musacchio,ARG,2019-2020,Milan,0.0,32.323232323232325,11.885714285714286,0.0,4.761904761904762,15.804597701149426,39.35860058309038,31.3458262350937,3.87,15.543219666931007
1749,32020600193,Andrei Girotto,BRA,2017-2018,Nantes,4.0,30.303030303030308,19.657142857142855,7.142857142857142,6.349206349206349,49.42528735632184,31.195335276967928,35.77512776831346,2.07,8.485329103885805
1750,32020600193,Andrei Girotto,BRA,2018-2019,Nantes,8.0,39.3939393939394,11.885714285714286,0.0,4.761904761904762,63.2183908045977,26.53061224489796,55.02555366269165,3.96,18.39809674861221
1751,32020600193,Andrei Girotto,BRA,2019-2020,Nantes,2.666666666666667,33.333333333333336,5.142857142857142,0.0,3.1746031746031744,64.08045977011494,26.53061224489796,44.03747870528109,6.86,20.935765265662173
1752,32020600193,Andrei Girotto,BRA,2020-2021,Nantes,2.0,33.333333333333336,7.314285714285715,3.571428571428571,0.0,47.701149425287355,29.44606413994169,38.841567291311755,4.93,22.204599524187152
1753,32236131541,Carlos Gruezo,ECU,2019-2020,Augsburg,0.0,32.323232323232325,12.8,11.904761904761905,3.1746031746031744,52.87356321839081,11.953352769679299,41.73764906303237,0.92,7.295796986518637
1754,32236131541,Carlos Gruezo,ECU,2020-2021,Augsburg,0.0,33.333333333333336,10.857142857142858,0.0,4.761904761904762,58.33333333333333,45.18950437317784,55.45144804088585,1.25,3.4099920697858845
1755,32261224827,Emiliano Viviano,ITA,2017-2018,Sampdoria,0.0,34.343434343434346,1.2571428571428571,0.0,0.0,0.0,0.0,0.34071550255536626,0.04,0.0
1756,32261224827,Emiliano Viviano,ITA,2018-2019,SPAL,0.0,34.343434343434346,1.3714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1757,32406340325,Mijat Gaćinović,SRB,2017-2018,Eint Frankfurt,3.3333333333333335,19.191919191919197,26.057142857142857,17.857142857142858,22.222222222222225,34.195402298850574,43.4402332361516,55.62180579216355,0.99,4.282315622521809
1758,32406340325,Mijat Gaćinović,SRB,2018-2019,Eint Frankfurt,0.0,25.252525252525253,22.742857142857144,7.142857142857142,17.46031746031746,27.011494252873565,40.23323615160349,56.98466780238501,0.61,2.220459952418716
1759,32406340325,Mijat Gaćinović,SRB,2019-2020,Eint Frankfurt,0.0,16.161616161616166,30.514285714285716,10.714285714285714,15.873015873015875,42.241379310344826,30.029154518950435,58.77342419080068,0.86,3.4099920697858845
1760,32406340325,Mijat Gaćinović,SRB,2020-2021,Hoffenheim,0.0,14.141414141414144,30.17142857142857,26.190476190476193,33.33333333333333,28.448275862068968,54.518950437317784,47.700170357751276,1.76,6.106264869151468
